epoch,time,train/box_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
68,23513.4,1.41297,1.23349,0.00137,0.55168,0.55551,0.58435,0.42742,1.16612,1.02329,0.00115,0.0200505,0.0066835,0.0200505,0.0066835,0.0200505,0.0066835,0.0200505,0.0066835
69,23852.8,1.41799,1.25485,0.00137,0.5754,0.56287,0.59011,0.42993,1.16322,1.01811,0.00115,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634
70,24189.9,1.4111,1.23482,0.00137,0.56055,0.56918,0.58896,0.42887,1.16024,1.02093,0.00114,0.0197535,0.0065845,0.0197535,0.0065845,0.0197535,0.0065845,0.0197535,0.0065845
71,24526.8,1.39383,1.21888,0.00137,0.5662,0.55475,0.594,0.43478,1.14999,1.01876,0.00113,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535
72,24867.3,1.39731,1.21432,0.00137,0.56281,0.56943,0.59532,0.43373,1.15578,1.01355,0.00113,0.0194565,0.0064855,0.0194565,0.0064855,0.0194565,0.0064855,0.0194565,0.0064855
73,25293.2,1.39254,1.21759,0.00137,0.55495,0.56207,0.59801,0.43624,1.15651,1.00893,0.00113,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436
74,25719.9,1.39714,1.19207,0.00136,0.58372,0.57534,0.61054,0.44527,1.15795,0.99114,0.00114,0.0191595,0.0063865,0.0191595,0.0063865,0.0191595,0.0063865,0.0191595,0.0063865
75,26148.3,1.39187,1.18585,0.00135,0.54146,0.61474,0.61214,0.44541,1.15673,0.98777,0.00114,0.019011,0.006337,0.019011,0.006337,0.019011,0.006337,0.019011,0.006337
76,26575.1,1.38662,1.19379,0.00136,0.52554,0.63419,0.61904,0.45023,1.15422,0.9758,0.00113,0.0188625,0.0062875,0.0188625,0.0062875,0.0188625,0.0062875,0.0188625,0.0062875
77,26934.4,1.39024,1.189,0.00137,0.58664,0.58052,0.61903,0.45096,1.14765,0.97932,0.00112,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238
78,27277.2,1.39649,1.17151,0.00135,0.56966,0.60405,0.62153,0.45327,1.14406,0.97174,0.00112,0.0185655,0.0061885,0.0185655,0.0061885,0.0185655,0.0061885,0.0185655,0.0061885
79,27617.4,1.39862,1.18891,0.00133,0.58002,0.60395,0.61927,0.45449,1.14519,0.97693,0.00112,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139
80,27956.4,1.40054,1.17441,0.00134,0.57581,0.60309,0.62415,0.45791,1.14077,0.97293,0.00112,0.0182685,0.0060895,0.0182685,0.0060895,0.0182685,0.0060895,0.0182685,0.0060895
81,28296.8,1.37737,1.15938,0.00134,0.57364,0.60706,0.62784,0.45765,1.14431,0.96946,0.00112,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604
82,28637.1,1.38956,1.16352,0.00132,0.58627,0.61389,0.62905,0.46005,1.1387,0.96296,0.00112,0.0179715,0.0059905,0.0179715,0.0059905,0.0179715,0.0059905,0.0179715,0.0059905
83,28976.9,1.40596,1.15834,0.00134,0.5858,0.60887,0.63289,0.46461,1.13837,0.95908,0.00112,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941
84,29316.8,1.3884,1.13963,0.00134,0.65738,0.55982,0.63262,0.46683,1.13697,0.94769,0.00112,0.0176745,0.0058915,0.0176745,0.0058915,0.0176745,0.0058915,0.0176745,0.0058915
85,29657.5,1.37941,1.14278,0.00133,0.62175,0.57467,0.63578,0.46638,1.13806,0.9489,0.00112,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842
86,29998.8,1.37104,1.13044,0.00135,0.60049,0.59486,0.63711,0.46705,1.13976,0.94848,0.00112,0.0173775,0.0057925,0.0173775,0.0057925,0.0173775,0.0057925,0.0173775,0.0057925
87,30343.1,1.37865,1.12393,0.00132,0.63552,0.58409,0.64044,0.47117,1.13651,0.95324,0.00111,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743
88,30687.1,1.37638,1.11545,0.00131,0.65363,0.57817,0.64409,0.47318,1.13793,0.94905,0.00111,0.0170805,0.0056935,0.0170805,0.0056935,0.0170805,0.0056935,0.0170805,0.0056935
89,31029.3,1.36644,1.11083,0.00133,0.62673,0.58404,0.64655,0.47485,1.13534,0.9458,0.00111,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644
90,31371.4,1.35169,1.09675,0.00131,0.63239,0.59396,0.65036,0.4778,1.13067,0.94107,0.00111,0.0167835,0.0055945,0.0167835,0.0055945,0.0167835,0.0055945,0.0167835,0.0055945
91,31713.3,1.36702,1.09176,0.00131,0.65128,0.57775,0.65163,0.47882,1.13031,0.93376,0.00111,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545
92,32057.3,1.3481,1.08069,0.00128,0.68562,0.5531,0.65306,0.47919,1.1332,0.92781,0.00111,0.0164865,0.0054955,0.0164865,0.0054955,0.0164865,0.0054955,0.0164865,0.0054955
93,32398.6,1.34833,1.0916,0.00131,0.60836,0.60913,0.65623,0.48291,1.13263,0.92679,0.00111,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446
94,32738.9,1.35592,1.07766,0.0013,0.60945,0.60223,0.65622,0.48358,1.13229,0.92451,0.0011,0.0161895,0.0053965,0.0161895,0.0053965,0.0161895,0.0053965,0.0161895,0.0053965
95,33078.2,1.36853,1.08066,0.0013,0.59942,0.62277,0.65761,0.48448,1.13179,0.92035,0.0011,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347
96,33427.3,1.32773,1.05657,0.0013,0.62553,0.61251,0.66097,0.48597,1.12972,0.92009,0.0011,0.0158925,0.0052975,0.0158925,0.0052975,0.0158925,0.0052975,0.0158925,0.0052975
97,33769.4,1.34484,1.05224,0.00128,0.63235,0.58976,0.66023,0.48484,1.12679,0.91965,0.0011,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248
