epoch,time,train/box_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
71,24315.8,1.36373,0.97673,0.00131,0.73454,0.66133,0.73562,0.54496,1.11605,0.84294,0.00107,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535
72,24654.8,1.36347,0.95436,0.00129,0.72434,0.66496,0.73612,0.54767,1.11002,0.85124,0.00107,0.0194565,0.0064855,0.0194565,0.0064855,0.0194565,0.0064855,0.0194565,0.0064855
73,24992.6,1.36067,0.9564,0.0013,0.75288,0.66655,0.74461,0.55298,1.11302,0.83657,0.00107,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436
74,25330,1.36754,0.93788,0.00129,0.76839,0.66782,0.75274,0.56079,1.10588,0.82683,0.00106,0.0191595,0.0063865,0.0191595,0.0063865,0.0191595,0.0063865,0.0191595,0.0063865
75,25677.5,1.36401,0.92875,0.00128,0.75849,0.67142,0.75611,0.56235,1.10638,0.82606,0.00106,0.019011,0.006337,0.019011,0.006337,0.019011,0.006337,0.019011,0.006337
76,26023.4,1.35167,0.93435,0.00128,0.74071,0.681,0.7602,0.56611,1.10878,0.81516,0.00106,0.0188625,0.0062875,0.0188625,0.0062875,0.0188625,0.0062875,0.0188625,0.0062875
77,26369.3,1.36043,0.92216,0.00129,0.76337,0.66954,0.75869,0.56389,1.10707,0.81715,0.00106,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238
78,26712.6,1.36235,0.90324,0.00127,0.73209,0.67482,0.75425,0.56024,1.10139,0.81974,0.00106,0.0185655,0.0061885,0.0185655,0.0061885,0.0185655,0.0061885,0.0185655,0.0061885
79,27057.2,1.37039,0.93574,0.00126,0.72948,0.68754,0.75763,0.56246,1.10471,0.81445,0.00106,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139
80,27396.5,1.37413,0.91796,0.00128,0.7558,0.6799,0.75825,0.56212,1.09656,0.81308,0.00105,0.0182685,0.0060895,0.0182685,0.0060895,0.0182685,0.0060895,0.0182685,0.0060895
81,27734.3,1.34614,0.89305,0.00127,0.75984,0.68268,0.75705,0.56277,1.1002,0.81177,0.00105,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604
82,28071,1.35541,0.89997,0.00125,0.72209,0.70366,0.7581,0.56517,1.09738,0.80908,0.00106,0.0179715,0.0059905,0.0179715,0.0059905,0.0179715,0.0059905,0.0179715,0.0059905
83,28407.8,1.37121,0.91201,0.00126,0.75182,0.68224,0.75929,0.56734,1.09831,0.80644,0.00105,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941
84,28747,1.35144,0.8861,0.00126,0.75989,0.67009,0.75833,0.56588,1.09845,0.81128,0.00105,0.0176745,0.0058915,0.0176745,0.0058915,0.0176745,0.0058915,0.0176745,0.0058915
85,29090.8,1.3446,0.87934,0.00125,0.73868,0.70678,0.76215,0.57029,1.09919,0.8045,0.00105,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842
86,29435.7,1.3368,0.86801,0.00127,0.76697,0.69314,0.7687,0.57237,1.09709,0.79864,0.00105,0.0173775,0.0057925,0.0173775,0.0057925,0.0173775,0.0057925,0.0173775,0.0057925
87,29781.1,1.34136,0.86403,0.00124,0.74762,0.69221,0.76851,0.57213,1.09776,0.79573,0.00105,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743
88,30124.5,1.35136,0.86113,0.00125,0.74418,0.7029,0.77282,0.57693,1.09493,0.79015,0.00105,0.0170805,0.0056935,0.0170805,0.0056935,0.0170805,0.0056935,0.0170805,0.0056935
89,30467.1,1.33285,0.85257,0.00125,0.75745,0.68432,0.7739,0.57935,1.09173,0.78652,0.00105,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644
90,30807.5,1.31838,0.83785,0.00124,0.76692,0.67841,0.77321,0.57872,1.09529,0.78421,0.00105,0.0167835,0.0055945,0.0167835,0.0055945,0.0167835,0.0055945,0.0167835,0.0055945
91,31148.1,1.33896,0.84397,0.00124,0.76952,0.68511,0.7743,0.58141,1.09207,0.78421,0.00105,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545
92,31486.2,1.31285,0.82749,0.00121,0.77727,0.68236,0.77365,0.58134,1.09572,0.79245,0.00105,0.0164865,0.0054955,0.0164865,0.0054955,0.0164865,0.0054955,0.0164865,0.0054955
93,31823.2,1.31883,0.83517,0.00124,0.76422,0.68964,0.77303,0.58171,1.09213,0.78942,0.00105,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446
94,32162.9,1.31787,0.82853,0.00122,0.75559,0.69816,0.77471,0.58211,1.08896,0.78401,0.00104,0.0161895,0.0053965,0.0161895,0.0053965,0.0161895,0.0053965,0.0161895,0.0053965
95,32505,1.33413,0.82952,0.00123,0.7633,0.69081,0.77512,0.58074,1.08456,0.78036,0.00104,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347
96,32849.1,1.29397,0.81591,0.00123,0.79852,0.6598,0.77918,0.58536,1.08689,0.78272,0.00104,0.0158925,0.0052975,0.0158925,0.0052975,0.0158925,0.0052975,0.0158925,0.0052975
