epoch,time,train/box_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
60,24109.8,1.35528,1.18686,0.00141,0.56117,0.6215,0.62676,0.45983,1.14432,0.9855,0.00112,0.0212385,0.0070795,0.0212385,0.0070795,0.0212385,0.0070795,0.0212385,0.0070795
61,24510.7,1.35243,1.19197,0.00139,0.60964,0.59686,0.63231,0.46391,1.14716,0.97768,0.00112,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703
62,24907.8,1.34718,1.17437,0.00139,0.60471,0.59037,0.63301,0.46861,1.14194,0.96806,0.00111,0.0209415,0.0069805,0.0209415,0.0069805,0.0209415,0.0069805,0.0209415,0.0069805
63,25308,1.346,1.16205,0.00139,0.61433,0.60566,0.63645,0.47116,1.13339,0.97447,0.00111,0.020793,0.006931,0.020793,0.006931,0.020793,0.006931,0.020793,0.006931
64,25708.8,1.33209,1.14483,0.00139,0.62242,0.60187,0.6454,0.47619,1.13506,0.96648,0.00111,0.0206445,0.0068815,0.0206445,0.0068815,0.0206445,0.0068815,0.0206445,0.0068815
65,26109.7,1.32793,1.15807,0.00137,0.63296,0.60883,0.65031,0.48233,1.13109,0.95918,0.0011,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832
66,26513.9,1.34487,1.14532,0.00137,0.62937,0.61152,0.65526,0.48736,1.13023,0.96198,0.0011,0.0203475,0.0067825,0.0203475,0.0067825,0.0203475,0.0067825,0.0203475,0.0067825
67,26919.3,1.34871,1.14569,0.00138,0.63295,0.61949,0.65573,0.48813,1.12736,0.95984,0.0011,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733
68,27326.9,1.35076,1.12745,0.00137,0.65,0.61224,0.66366,0.49443,1.1248,0.95542,0.0011,0.0200505,0.0066835,0.0200505,0.0066835,0.0200505,0.0066835,0.0200505,0.0066835
69,27733.3,1.33976,1.11095,0.00136,0.64584,0.6126,0.65992,0.49147,1.12699,0.94688,0.0011,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634
70,28132.9,1.32886,1.11143,0.00135,0.68101,0.59968,0.66177,0.49172,1.13055,0.94174,0.0011,0.0197535,0.0065845,0.0197535,0.0065845,0.0197535,0.0065845,0.0197535,0.0065845
71,28529.3,1.32866,1.10264,0.00136,0.66709,0.60122,0.66554,0.49216,1.12473,0.93503,0.0011,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535
72,28927.1,1.32478,1.09602,0.00136,0.64143,0.62903,0.6701,0.49545,1.13044,0.92837,0.0011,0.0194565,0.0064855,0.0194565,0.0064855,0.0194565,0.0064855,0.0194565,0.0064855
73,29326,1.33321,1.08904,0.00136,0.64419,0.63862,0.66959,0.49695,1.12558,0.92342,0.0011,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436
74,29722.9,1.3165,1.09173,0.00136,0.67321,0.61411,0.67452,0.50259,1.12239,0.92118,0.00109,0.0191595,0.0063865,0.0191595,0.0063865,0.0191595,0.0063865,0.0191595,0.0063865
75,30123.1,1.32135,1.08095,0.00136,0.65245,0.63117,0.67489,0.50183,1.12227,0.92249,0.00109,0.019011,0.006337,0.019011,0.006337,0.019011,0.006337,0.019011,0.006337
76,30590.7,1.33236,1.07232,0.00136,0.64166,0.63802,0.67677,0.50492,1.12036,0.91967,0.00109,0.0188625,0.0062875,0.0188625,0.0062875,0.0188625,0.0062875,0.0188625,0.0062875
77,31002.4,1.32187,1.06415,0.00135,0.68456,0.61498,0.68119,0.50705,1.11741,0.91597,0.00109,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238
78,31408.4,1.31558,1.06044,0.00133,0.67341,0.62591,0.68306,0.5091,1.11562,0.91618,0.00108,0.0185655,0.0061885,0.0185655,0.0061885,0.0185655,0.0061885,0.0185655,0.0061885
79,31813,1.32062,1.06585,0.00136,0.70011,0.61399,0.68573,0.51291,1.11271,0.91056,0.00108,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139
80,32211.8,1.30934,1.04547,0.00133,0.67513,0.63334,0.68474,0.51229,1.11189,0.91114,0.00108,0.0182685,0.0060895,0.0182685,0.0060895,0.0182685,0.0060895,0.0182685,0.0060895
81,32608.5,1.32485,1.06161,0.00134,0.66926,0.65254,0.69107,0.51718,1.11145,0.90739,0.00108,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604
82,33006,1.30164,1.03537,0.00132,0.6648,0.6479,0.69197,0.51842,1.11227,0.90766,0.00108,0.0179715,0.0059905,0.0179715,0.0059905,0.0179715,0.0059905,0.0179715,0.0059905
83,33402.1,1.30856,1.02196,0.00133,0.66271,0.65296,0.69261,0.51783,1.11065,0.90614,0.00108,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941
