epoch,time,train/box_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
93,34938.6,1.3056,1.00826,0.00134,0.67095,0.60933,0.6867,0.51288,1.09667,0.91074,0.00106,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446
94,35311.7,1.28896,1.00944,0.0013,0.6766,0.60375,0.68718,0.51334,1.09622,0.91066,0.00106,0.0161895,0.0053965,0.0161895,0.0053965,0.0161895,0.0053965,0.0161895,0.0053965
95,35688.3,1.31985,1.01386,0.00132,0.68022,0.61007,0.68883,0.5146,1.09679,0.9104,0.00106,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347
96,36068.6,1.28401,0.9957,0.00131,0.66115,0.62007,0.68906,0.51433,1.09768,0.90867,0.00106,0.0158925,0.0052975,0.0158925,0.0052975,0.0158925,0.0052975,0.0158925,0.0052975
97,36452,1.30128,0.9987,0.00131,0.65449,0.63276,0.69156,0.51552,1.09647,0.90731,0.00106,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248
98,36831.8,1.28875,0.98484,0.0013,0.72111,0.59162,0.69128,0.51558,1.09706,0.90576,0.00106,0.0155955,0.0051985,0.0155955,0.0051985,0.0155955,0.0051985,0.0155955,0.0051985
99,37211.2,1.29328,0.97919,0.0013,0.71731,0.5945,0.69162,0.51707,1.09499,0.90481,0.00106,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149
100,37588.1,1.28282,0.95883,0.0013,0.67321,0.62634,0.69296,0.51784,1.09321,0.90301,0.00106,0.0152985,0.0050995,0.0152985,0.0050995,0.0152985,0.0050995,0.0152985,0.0050995
101,37962.7,1.27684,0.95092,0.00129,0.66801,0.63044,0.69443,0.51921,1.09249,0.89829,0.00106,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505
102,38337.7,1.2673,0.94182,0.00128,0.69932,0.61685,0.69538,0.52085,1.09173,0.89844,0.00106,0.0150015,0.0050005,0.0150015,0.0050005,0.0150015,0.0050005,0.0150015,0.0050005
103,38711.3,1.29116,0.95427,0.0013,0.70403,0.61498,0.69663,0.52201,1.09184,0.89826,0.00106,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951
104,39087.6,1.27218,0.94388,0.00128,0.69752,0.61877,0.69781,0.52346,1.08966,0.89653,0.00106,0.0147045,0.0049015,0.0147045,0.0049015,0.0147045,0.0049015,0.0147045,0.0049015
105,39463.1,1.29036,0.94446,0.00129,0.70606,0.61563,0.69794,0.52329,1.08946,0.89606,0.00106,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852
106,39841.1,1.27311,0.93382,0.00128,0.70269,0.62047,0.69914,0.52401,1.09041,0.89496,0.00106,0.0144075,0.0048025,0.0144075,0.0048025,0.0144075,0.0048025,0.0144075,0.0048025
107,40220.9,1.27702,0.92985,0.00128,0.69383,0.62424,0.70098,0.52521,1.09006,0.89266,0.00106,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753
108,40602.4,1.25938,0.91356,0.00128,0.70766,0.62065,0.70073,0.52505,1.0913,0.89124,0.00106,0.0141105,0.0047035,0.0141105,0.0047035,0.0141105,0.0047035,0.0141105,0.0047035
109,40983,1.27627,0.92468,0.00128,0.71108,0.6162,0.70218,0.52632,1.09047,0.88861,0.00106,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654
