epoch,time,train/box_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
70,28931.4,1.34316,1.17746,0.00138,0.59997,0.59024,0.63146,0.46887,1.13863,0.9858,0.00111,0.0197535,0.0065845,0.0197535,0.0065845,0.0197535,0.0065845,0.0197535,0.0065845
71,29341.9,1.33211,1.16146,0.00138,0.60231,0.59297,0.63541,0.47089,1.13857,0.98009,0.00111,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535
72,29750.3,1.33459,1.16301,0.00138,0.61603,0.59616,0.63744,0.47481,1.13558,0.97733,0.0011,0.0194565,0.0064855,0.0194565,0.0064855,0.0194565,0.0064855,0.0194565,0.0064855
73,30161.2,1.34134,1.15595,0.00137,0.60714,0.6149,0.64129,0.47801,1.13494,0.97798,0.0011,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436
74,30576.6,1.32455,1.14873,0.00137,0.62368,0.62458,0.64914,0.48299,1.13614,0.97251,0.00111,0.0191595,0.0063865,0.0191595,0.0063865,0.0191595,0.0063865,0.0191595,0.0063865
75,30991.6,1.32846,1.15098,0.00137,0.64527,0.60072,0.65187,0.48425,1.13526,0.9662,0.0011,0.019011,0.006337,0.019011,0.006337,0.019011,0.006337,0.019011,0.006337
76,31409.3,1.33921,1.14125,0.00137,0.6529,0.60713,0.65679,0.48927,1.13489,0.95798,0.0011,0.0188625,0.0062875,0.0188625,0.0062875,0.0188625,0.0062875,0.0188625,0.0062875
77,31824.4,1.33174,1.11933,0.00137,0.63227,0.62565,0.66347,0.49398,1.13491,0.94937,0.0011,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238
78,32236.7,1.32516,1.1295,0.00135,0.65454,0.61009,0.66758,0.49808,1.13356,0.94895,0.0011,0.0185655,0.0061885,0.0185655,0.0061885,0.0185655,0.0061885,0.0185655,0.0061885
79,32648.8,1.33242,1.13558,0.00138,0.66396,0.61121,0.66919,0.49873,1.13181,0.94296,0.0011,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139
