epoch,time,train/box_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
51,16189.5,1.44816,1.34638,0.00142,0.53379,0.53137,0.54774,0.39452,1.19184,1.07449,0.00117,0.022575,0.007525,0.022575,0.007525,0.022575,0.007525,0.022575,0.007525
52,16503.8,1.44201,1.33216,0.00143,0.57857,0.52585,0.56379,0.40535,1.19255,1.06429,0.00118,0.0224265,0.0074755,0.0224265,0.0074755,0.0224265,0.0074755,0.0224265,0.0074755
53,16816.8,1.43232,1.32474,0.00141,0.50914,0.54502,0.5631,0.40919,1.19663,1.06201,0.00118,0.022278,0.007426,0.022278,0.007426,0.022278,0.007426,0.022278,0.007426
54,17132.8,1.44353,1.3359,0.00141,0.5524,0.55869,0.56549,0.40886,1.18971,1.05883,0.00117,0.0221295,0.0073765,0.0221295,0.0073765,0.0221295,0.0073765,0.0221295,0.0073765
55,17449.4,1.42072,1.29674,0.00138,0.51492,0.56783,0.56114,0.40612,1.18852,1.0562,0.00117,0.021981,0.007327,0.021981,0.007327,0.021981,0.007327,0.021981,0.007327
56,17766.8,1.4479,1.31704,0.00141,0.53625,0.5602,0.56974,0.40919,1.18367,1.04703,0.00116,0.0218325,0.0072775,0.0218325,0.0072775,0.0218325,0.0072775,0.0218325,0.0072775
57,18084.4,1.4316,1.29152,0.00141,0.57409,0.55308,0.58708,0.42784,1.17519,1.02837,0.00115,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228
58,18402.8,1.42765,1.28649,0.00139,0.54353,0.56366,0.57883,0.42241,1.16723,1.03069,0.00115,0.0215355,0.0071785,0.0215355,0.0071785,0.0215355,0.0071785,0.0215355,0.0071785
59,18725,1.41666,1.27331,0.0014,0.55062,0.56173,0.58489,0.42632,1.16781,1.03015,0.00115,0.021387,0.007129,0.021387,0.007129,0.021387,0.007129,0.021387,0.007129
60,19050.2,1.42859,1.26976,0.00141,0.55063,0.58702,0.58703,0.42756,1.16241,1.02606,0.00114,0.0212385,0.0070795,0.0212385,0.0070795,0.0212385,0.0070795,0.0212385,0.0070795
61,19373.6,1.40984,1.27038,0.00138,0.56569,0.57624,0.58603,0.42716,1.15888,1.01033,0.00113,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703
62,19693.9,1.40769,1.27126,0.00138,0.56737,0.55814,0.59138,0.43001,1.16525,1.01264,0.00114,0.0209415,0.0069805,0.0209415,0.0069805,0.0209415,0.0069805,0.0209415,0.0069805
63,20012.7,1.41891,1.27053,0.00141,0.54045,0.58975,0.59982,0.43641,1.16291,1.00206,0.00114,0.020793,0.006931,0.020793,0.006931,0.020793,0.006931,0.020793,0.006931
64,20329.7,1.42149,1.27805,0.00138,0.54446,0.58165,0.60205,0.43575,1.16375,0.9993,0.00114,0.0206445,0.0068815,0.0206445,0.0068815,0.0206445,0.0068815,0.0206445,0.0068815
65,20646.2,1.40629,1.23797,0.00138,0.58394,0.57731,0.60152,0.43793,1.16461,0.97875,0.00114,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832
66,20964.9,1.40949,1.24126,0.00136,0.56362,0.59387,0.61056,0.44575,1.16054,0.97958,0.00114,0.0203475,0.0067825,0.0203475,0.0067825,0.0203475,0.0067825,0.0203475,0.0067825
